dataset,method,subject,seed,kappa,accuracy,n_train,n_test,n_classes_test,y_true_seq,y_pred_seq
STEW,fbcsp,40,-1,-0.26190476190476186,0.28378378378378377,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;high;high;medium;medium;high;medium;medium;medium;medium;high;high;low;high;high;medium;medium;medium;low;low;high;medium;low;medium;medium;high;high;medium;medium;medium;low
STEW,fbcsp,41,-1,-0.2777777777777777,0.06756756756756757,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,medium;medium;medium;medium;medium;medium;medium;medium;low;low;medium;medium;medium;medium;low;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;low;high;high;low;high;high;high;high;high;low;high;high;high;high;high;high;high;high
STEW,fbcsp,43,-1,0.36585365853658536,0.6486486486486487,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;high;high;low;low;low;low;high;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;medium;low;medium;high;high;low;high;high;low;medium;low;low;medium;low;low;low;low;high;low;low;high;high;high;low;low;high;high;high;high;high;medium;medium;high;low;low;high;high;high
STEW,fbcsp,44,-1,0.08235294117647063,0.47297297297297297,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;medium;medium;medium;medium;medium;medium;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;medium;low;low;low;low;low;low;low;high;low;high;low;low;high;low;low;high;low;medium;low;low;low;low;high;low;low;low;high;medium;low;low;low;low;low;low
STEW,fbcsp,45,-1,0.8701298701298701,0.9324324324324325,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;low;high;high;high;high;high;high;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;medium;high;high;high;high;high;high;high;high;high
STEW,fbcsp,46,-1,0.32558139534883723,0.6081081081081081,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;high;high;low;low;low;high;low;high;low;low;low;low;low;low;medium;low;medium;medium;low;low;high;high;low;medium;medium;low;high;high;high;medium;high;medium;high;low;medium;medium;high;high;low;medium;high;high;low;medium;low;high;low;low;high;high;low
STEW,fbcsp,47,-1,0.29268292682926833,0.6081081081081081,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,high;low;low;high;low;low;low;low;low;low;high;low;low;low;low;high;high;low;high;low;high;high;high;high;high;high;medium;high;medium;high;medium;high;medium;medium;low;low;high;low;high;high;high;high;high;high;high;high;high;medium;high;high;high;high;high;high;high;high;high;high;high;high;high;medium;high;high;high;high;high;medium;low;high;low;low;high;low
STEW,fbcsp,48,-1,0.7894736842105263,0.8918918918918919,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,high;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;low;high;high;high;high;low;low;high;high;high;high;high;high;high;high;high;high;medium;high;high;high;medium;high;high
STEW,bandpower,1,-1,0.5053763440860215,0.6891891891891891,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;medium;medium;medium;medium;medium;medium;low;medium;medium;high;medium;medium;low;medium;high;high;medium;high;high;medium;medium;medium;high;medium;medium;medium;high;high;low;high;high;high;medium;high;high;low
STEW,bandpower,2,-1,0.3214285714285714,0.4864864864864865,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;medium;high;high;high
STEW,bandpower,3,-1,0.3902439024390244,0.6621621621621622,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;medium;medium;high;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;medium;high;high;medium;medium;low;high;low;high;low;low;low;low;medium;low;medium;low;low;medium;medium;low;medium;medium;medium;medium;high;medium;medium;low;medium;medium;medium;low;medium;high;low;high
STEW,bandpower,4,-1,0.1568627450980392,0.4189189189189189,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;high;medium;high;low;low;low;low;low;low;low;medium;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;high;high;high;high;high;low;low;low;high;low;high;high;high;low;low;high;high;high;high;high;high;low;high;high;high;high;high;high;low;high;low;low;high;low;low;high;low
STEW,bandpower,6,-1,0.042735042735042694,0.24324324324324326,3256,74,2,medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;high;high;low;low;low;low;low;low;low;low;low;high;high;high;low;low;low;low;low;low;low;low;low;high;low;high;low;high;high;high;high;high;high;high;high;low;high;high;high;low;high;low;high;low;low;low;high;high;high;high;low;high;low;low;low;high;low;low;high;low;high;low;low;low;low;low;high;low;high;high
STEW,bandpower,7,-1,0.15384615384615385,0.5540540540540541,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;high;low;high;low;low;medium;medium;low;low;high;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;medium;low;low;low
STEW,bandpower,8,-1,0.42168674698795183,0.6756756756756757,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;high;low;high;high;low;medium;low;high;low;medium;low;medium;high;low;medium;low;low;medium;medium;medium;high;low;medium;high;low;high;medium;high;high;low;low;high;high;high;low;high;low
STEW,bandpower,9,-1,0.15000000000000002,0.5405405405405406,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;high;low;medium;low;medium;low;low;low;low;low;medium;medium;low;low;low;low;medium;low;low;medium;high;low;low;low;low;low;low;low;low;low;low
STEW,bandpower,10,-1,0.26126126126126126,0.44594594594594594,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;high;low;low;low;low;low;high;low;low;low;low;high;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;low;high;high;high;high;high;high;high;low;low;high;high;high;low;high;high;high;high;high;high;high;high
STEW,bandpower,11,-1,0.09756097560975607,0.5,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;high;low;low;high;high;low;high;low;low;low;low;high;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;high
STEW,bandpower,12,-1,0.13978494623655913,0.4594594594594595,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;medium;high;low;low;low;low;low;low;low;low;medium;low;low;high;high;high;low;high;low;low;low;high;low;high;low;low;high;low;low;high;high;low;low;low;low;low;low;medium;high;low;low;high;high;high;high;high;high;high;high;low
STEW,bandpower,13,-1,0.5555555555555556,0.7297297297297297,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,medium;low;low;low;medium;medium;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;medium;medium;low;low;low;low;medium;low;medium;medium;low;medium;low;low;medium;high;high;high;high;low;high;high;high;high;high;high;high;medium;high;high;medium;high;high;high;high;high;high;high;low;high;high;high;low;low;high;medium;high;high;high;medium;medium
STEW,bandpower,14,-1,0.43157894736842106,0.6351351351351351,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,medium;medium;medium;medium;medium;high;medium;medium;medium;medium;medium;medium;low;high;high;medium;medium;low;low;low;low;medium;low;low;low;medium;low;medium;high;low;low;low;medium;medium;medium;high;medium;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;medium;low;high
